PSNR (256)_GRGB
22.42617607
22.44282722
23.22796822
23.22704506
23.23660088
23.44712257
23.44399452
20.89332199
21.08212471
21.08648109
18.99001884
18.98264122
19.05963135
17.45797348
17.45416832
16.41151428
16.41049576
15.70988560
15.70438480
15.69989681
15.22892857
15.22321320
14.79793739
14.79254913
14.78860664
14.44391155
14.43759346
14.20715523
14.20286942
14.20036125
14.02932930
14.02138329
13.89542103
13.88943100
13.88616753
13.86818504
13.86517906
13.86711216
13.86285210
13.85926723
13.88842010
13.88744831
13.88937187
13.91575909
13.91819572
13.98894310
13.98916817
14.19312668
14.15749168
14.15789509
14.45940590
14.45777035
15.01316452
14.82804871
14.82749176
15.24396133
15.24289989
15.71552277
15.71657658
15.72159576
16.17594528
16.17959023
16.45090485
16.45182991
16.45345879
16.55006981
16.54841232
16.64462280
16.50012207
16.23529243
16.38165283
16.38561058
16.21401978
16.21483612
16.21574211
15.94570732
15.94464111
15.73375511
15.72965431
15.73499584
15.66652679
15.66584682
15.74913788
15.64763641
15.64609623
15.66547871
15.65788078
15.64413929
15.64161396
15.63978577
15.61109924
15.60801888
15.59739590
15.55780220
15.54118633
15.53800488
15.53775597
15.46727085
15.53026104
15.53078461
15.70923233
15.71141434
16.09056664
16.02145576
16.01840210
16.11215782
16.11501503
16.66475677
16.66935730
16.67082596
17.04427910
17.04245377
16.80204201
16.79517937
16.79350662
16.54846573
16.54681778
16.30239677
16.30503082
16.16996384
16.18399811
16.18609238
16.44130325
16.44189835
16.44540596
16.62783432
16.63609123
15.74123192
15.73446369
15.73213959
15.12244415
15.11179066
14.71496773
14.70481682
14.70310211
14.51830292
14.51445484
14.53403473
14.48814201
14.52512646
14.44816399
14.44476986
14.33061981
14.40617085
14.40492439
14.50929070
14.50888062
14.70261383
14.70606709
14.70456696
14.82429123
14.82770729
14.83800983
14.83458424
14.83794689
14.65275955
14.65492725
14.48337746
14.48351383
14.48292255
14.50420952
14.49963665
14.63714790
14.74921322
14.74605083
15.18484592
15.18392944
15.41954899
15.41535759
15.41539192
15.45658684
15.45919514
15.50438976
15.50442791
15.50470161
15.63081646
15.63471889
15.93533897
15.94497108
15.94443893
16.34422112
16.34741592
16.30510521
16.54060173
16.55075645
16.51544762
16.50888634
16.40571976
16.40888596
16.40766525
16.27862167
16.27271843
16.34015656
16.31641388
16.32450867
16.43674850
16.44175148
16.72709656
16.73204994
16.97418976
17.06649590
17.07593727
17.32818985
17.32380104
17.32785225
17.56640625
17.57282066
17.85354424
17.85293388
17.85259628
18.16661072
18.16669655
18.46697998
18.46369362
18.46685219
18.69440079
18.69628716
18.71803665
18.72088814
18.71957016
18.74078941
18.74077225
18.50893211
18.50096512
18.37995338
18.34569740
18.34778404
18.45552826
18.53359604
18.53331757
18.56899071
18.56599236
18.38623047
18.28126144
18.28266525
17.83520126
17.83469772
17.67274094
17.49057007
17.49304008
17.30158997
17.29762268
17.27531052
17.27074814
17.26493645
17.32729340
17.32571793
17.50857925
17.50982094
17.63486671
17.66715622
17.66871834
17.75679779
17.75281525
17.75710297
18.20611763
18.20385170
18.96129990
18.95833778
18.96300316
19.91521454
19.91523361
20.21618652
19.81293678
19.80798721
18.76581001
18.76578522
17.81712341
17.93162155
18.03347015
17.36503983
17.36391640
16.77935791
16.77528763
16.76955605
16.28248596
16.28120995
15.92661858
15.92293739
15.92281532
15.68027592
15.68056202
15.66018486
15.66007996
15.65857506
15.79396057
15.78730202
15.88147736
15.87868786
15.87696457
15.97150421
15.97094345
15.97782040
16.05453491
16.05581856
16.24143982
16.23768234
16.60253906
16.59649086
16.59558296
17.19134903
17.19090080
17.89070511
17.88964653
17.88919640
18.32028580
18.31722450
18.49092674
18.49226761
18.49362564
18.53358841
18.52777863
18.52883530
18.51850700
18.51442528
18.53627014
18.53845215
18.51274109
18.64561844
18.68637466
18.65816116
18.66349220
18.45389748
18.45343399
17.90761185
17.89260864
17.89269447
16.81380081
16.81586456
16.81384277
16.23490143
16.23465347
16.06596756
16.02781296
16.02898598
15.80613613
15.80276966
15.83747482
15.55833912
15.23965073
15.28169441
15.27848816
14.98787498
14.98546600
14.98276615
14.78093243
14.77754974
14.71642685
14.69728279
14.69911957
14.78243637
14.78064632
14.81950665
14.81917477
15.02101803
14.28073978
14.28208256
14.08841991
14.09066391
14.08992958
14.28051949
14.28321648
14.51813316
14.52019787
14.52053070
14.90017891
14.90249729
15.40276527
15.40475368
15.95703220
15.95664406
15.95851707
16.29010391
16.28903198
16.28902817
16.14130211
16.13696861
14.90820980
14.90316296
14.56027985
14.10935974
14.10765553
13.72089386
13.71899128
13.71876526
13.67038536
13.66882324
13.93039513
13.92961311
13.95462227
14.30633354
14.30843735
14.70517731
14.73951244
14.73912334
15.20773315
15.20355701
15.52636242
15.52363205
15.61337471
15.70736980
15.70484161
15.71153831
15.70710278
15.64560699
15.45991802
15.45938873
15.11422729
15.11252308
14.93236446
14.81718445
14.81718063
14.62903595
14.66556168
14.66564369
14.68904114
14.68567371
14.61098862
14.61094093
14.51490879
14.54251194
14.54632664
14.53793907
14.53878593
14.53715420
14.63933182
14.64095879
14.97661209
14.97819042
14.97828293
15.66269302
15.66284561
15.90980434
16.21922874
16.21920204
16.58710861
16.58762169
16.80011559
16.80004311
16.79697418
16.75321388
16.75811005
16.57112312
16.57111740
16.57001114
16.37957382
16.37767601
16.27423096
16.26939774
16.50589752
16.14767456
16.14772606
15.94956875
15.94730473
15.94626045
15.80781746
15.80447960
15.92309856
15.92222595
15.92152691
16.09338570
16.09503746
16.18173599
16.17667770
16.17336464
16.34859467
16.35130692
16.59404564
16.64510536
16.81721115
17.06991768
17.07092667
17.34520912
17.34691238
17.53041077
17.52482605
17.52457047
17.28587532
17.60069847
17.60077667
17.19958496
17.20127106
16.70859909
16.71001625
16.70688820
16.30018234
16.29729843
16.00244904
15.99983120
15.85085678
15.86019135
15.86073971
15.79426765
15.79524994
15.59131145
15.70910835
15.70849609
15.60707664
15.60392380
15.71529579
15.60093117
15.60275555
15.73429108
15.73106575
15.73106861
16.01649857
16.01990509
16.35053253
16.35286522
16.72505569
16.72690201
16.73147392
16.98488235
16.99376106
16.88821602
16.87156296
16.86977196
16.70310593
16.69738579
16.71568680
16.68775177
16.69131088
16.67812538
16.49846268
16.49498367
16.16644669
16.16817665
15.71680069
15.71172237
15.71701527
15.35321331
15.34954166
15.20322323
15.20177937
15.19947052
15.27850056
15.27318954
15.37532616
15.36980724
15.36974430
15.46622276
15.46560192
15.63529015
15.63736153
15.95574951
15.92375946
15.92554665
16.18171310
16.17741203
16.40568924
16.39314270
16.39315605
16.57169151
16.57404709
16.57593346
16.79556847
16.79162788
16.99536705
16.99307632
17.14021492
16.99940681
16.99784660
16.99852753
16.99973297
17.00209427
17.00266647
17.00182724
16.91618919
16.90797043
16.84392738
16.85434914
16.85330963
16.81603813
16.81198311
16.46236038
16.45773315
16.45631027
15.79513550
15.79837799
15.79998779
15.41052914
15.41130829
15.31705761
15.31699276
15.31941414
15.16830254
15.16667271
15.09469414
14.90962601
14.67890644
14.67656326
14.67297077
14.48451805
14.48160267
14.48359871
14.32456112
14.32239056
14.21036625
14.21173573
14.21098518
14.09053421
14.08712769
14.05508995
14.05652618
14.20043564
14.18469620
14.18498898
14.38342476
14.38275433
14.46854019
14.56742477
14.56623650
14.75815678
14.75624943
14.81763649
15.05766106
15.05557919
15.49775982
15.50002575
15.90117645
15.89776039
15.89418411
15.78601360
15.77994156
15.78018951
15.22011852
15.22295189
14.81890678
14.81994057
14.52816010
14.52655411
14.52594662
14.40264130
14.40109444
14.32606316
14.39204693
14.39159584
14.46350574
14.46550369
14.33531284
14.60811615
14.60647202
14.81351757
14.81006432
14.76392746
15.03047848
15.02843761
15.18732071
15.18423557
15.24536228
15.26542664
15.26896858
15.29542160
15.29321098
15.25974178
15.26201248
15.26870823
15.13459396
15.13794518
14.99468708
14.99341393
14.99346161
14.85009670
14.84983253
14.88756275
14.72108269
14.71951485
14.55693245
14.55587578
14.40748024
14.40192032
14.39772224
14.16883087
14.15736675
14.03581238
14.02403355
14.01997948
14.11027431
14.10155869
14.13986206
14.41628456
14.41212082
14.80756187
14.79998589
15.60447598
15.97274303
16.21348381
16.42581940
16.42691803
16.52683067
16.61376572
16.58949661
16.45742226
16.45751572
16.44543457
16.20212555
16.17777252
15.93778610
15.89098740
15.89295292
15.63969707
15.54256248
15.35826588
15.29382896
15.29323483
15.22175694
15.16008186
15.22703075
15.17311096
15.17142105
15.19844913
15.19533157
15.22614384
15.17003822
15.16186714
15.28427982
15.28235340
15.48287487
15.43110657
15.55922318
15.50754452
15.50320435
15.52061653
15.52003956
15.53628540
15.53089905
15.52945137
15.60777664
15.60783386
15.60337639
15.69231033
15.69158077
15.83295631
15.83116627
15.85002136
15.99704838
16.00129318
16.07372856
16.08196068
16.13761711
16.13789749
16.13379860
16.17985535
16.17678833
16.14091682
16.13610840
16.12421608
15.96954823
15.91609764
15.91126633
15.83902740
15.78784084
15.80567265
15.80404758
15.76154232
15.88212109
15.82312107
15.99089432
15.93437672
16.18716240
16.18551445
16.12687683
16.39407730
16.32852936
16.39366722
16.32701492
16.32807541
16.47364044
16.43915367
16.43955040
16.59351540
16.62088013
16.62046051
16.53020668
16.52697372
15.90191650
15.89788055
15.37626266
16.28069115
16.27366447
15.75571060
15.75082588
15.25597382
15.25142193
15.08797455
14.91821384
14.91759205
14.73682499
14.73476601
14.73141670
14.67842007
14.67744255
14.79008293
14.78236961
15.10920715
15.09626484
15.09604073
15.41451645
15.41774178
15.65570831
15.65200615
15.64857864
15.93405533
15.93768883
15.95048714
16.24215698
16.22315598
16.55241203
16.55128098
16.72594452
16.73137474
16.71413803
16.79578972
16.79402542
16.82508850
16.83682823
16.83283806
16.85373116
16.73336029
16.70647240
16.53597069
16.52873421
16.57696915
16.37052727
16.44258690
16.44113159
16.22882843
16.27531242
16.06551743
16.06044960
15.94975471
15.94305229
16.04870796
15.96072578
15.95423794
16.01620102
16.02516747
16.26428223
16.26508141
16.40462875
16.57234764
16.57634354
16.93767548
16.93986130
17.09767342
17.21383667
17.21834946
17.45482635
17.46636009
17.48842049
17.97891235
17.97236824
18.73001480
18.74044609
18.84715843
19.23108864
19.30713463
19.30389977
19.31503677
19.22568321
19.23419952
19.22875595
19.13386536
19.13518143
19.10665703
19.12655640
19.25315475
19.08148384
19.10332108
19.02297783
19.03379822
19.13101006
18.91289711
18.91173172
18.98732376
18.88116455
18.95517540
19.04123497
19.04881477
19.09859085
19.11161613
19.13565254
18.99834633
18.93256950
18.67505264
18.66517639
18.62646866
18.26212120
18.21619225
17.76709366
17.67578316
17.66918564
17.32021523
17.31525040
17.18006516
17.16868401
17.22658920
17.40112305
17.40539360
17.39622879
17.43786240
17.44516563
17.19875908
17.19655609
17.26030159
16.89416504
16.89599037
15.55958652
15.56405926
15.36166000
15.35301018
15.34420490
14.93558502
14.93076801
14.77307224
14.76619720
14.77274132
14.88091660
14.88115120
15.13040447
15.12727165
15.12492275
15.34058189
15.34090233
15.48937893
15.48834229
15.70117378
15.82259083
15.82480526
16.40242767
16.40135193
16.52131081
16.53129196
16.52856827
16.81893349
16.81951141
16.88786697
16.88620567
16.95827866
16.85410881
16.84448814
16.80648613
16.80896378
16.83517456
16.81527519
17.07999992
17.12602425
17.11954498
17.85515404
17.84806633
17.84959030
17.45924759
17.45792770
16.49098587
16.48159409
15.17065430
15.19633675
15.19014835
14.63773346
14.63087654
14.46206951
14.45678616
14.65644741
14.71614647
14.72141838
14.95425797
14.95457649
14.85915661
14.84462166
14.49379730
14.52737236
14.52571774
14.26094246
14.25963783
14.29080391
14.06452942
14.05943489
13.93776798
13.93356800
13.91044807
13.93180656
13.92699242
14.01337147
14.00843716
14.13335896
14.13249207
14.29063988
14.28827763
14.29178810
14.52215576
14.52106094
14.96511078
14.97203732
14.97543526
15.69864464
15.70227528
16.71329880
16.71854782
17.76902199
17.76670647
17.77162743
18.04088783
18.04449272
17.26282310
17.23545265
17.23474884
16.44479942
16.44356728
15.99407768
15.98899651
15.87413406
15.84510899
15.85492325
15.93364620
15.93451977
16.01747704
16.01713562
16.20551682
16.12646866
16.11656380
16.37418938
16.10042191
16.33251953
16.39527893
16.39639282
16.15006256
16.14881706
16.13964462
16.80068588
16.72830772
16.72309875
16.71026611
16.65819168
16.65500832
16.71968079
16.71025085
16.70875931
16.84550476
16.83922005
16.90612602
17.02604866
17.11366081
17.15490532
17.14550781
17.29625320
17.31355858
17.31262207
17.34577370
17.35684586
17.32444382
17.32290268
17.25695419
17.25967789
17.15838242
17.13721466
17.12992477
17.08791542
17.08513451
17.08259201
17.01334572
17.01602554
17.02080536
17.01655197
17.01560211
17.01563263
16.97627258
17.00010109
17.00018501
17.02486420
17.02282143
17.08609581
17.08852386
17.09015465
17.18286514
17.18755913
17.16032791
17.26218414
17.13953209
17.18585396
17.06255722
17.04178238
17.03568077
16.92362595
16.88047791
16.87963295
16.64116096
16.64048767
16.44436073
16.44292641
16.36145782
16.27943802
16.28181839
16.11597252
16.10897255
15.95468616
15.95219231
15.90916824
15.82794762
15.82580090
15.78308582
15.78188705
15.78556633
15.77409267
15.77737045
15.80018044
15.79805946
15.76689816
15.84794617
15.96812344
15.90758419
15.90580750
16.10788155
16.05583382
16.34713745
16.30038071
16.30060768
16.54315186
16.53283691
16.52778053
16.77289391
16.76504326
16.86497879
16.86517906
16.92238998
16.88602066
16.90528107
16.89157677
16.89075089
16.88971901
16.89631462
16.89785385
16.93877411
16.90963364
16.93953323
16.94139099
16.92169952
16.97739029
17.00189590
17.10110474
17.09940338
17.23974991
17.24024200
17.37862587
17.37679100
17.37855148
17.42866707
17.39860153
17.29916573
17.29702377
17.37845230
17.20071602
17.20157814
16.88506699
16.88596916
16.88545990
16.78214073
16.78218460
16.07036018
16.07090378
16.17694092
16.17111015
16.14162254
15.95233727
15.95207310
15.65079784
15.64647293
15.61615849
15.51124382
15.51220417
15.59336185
15.59484673
